cliente_id,nombre_comercial,canal,region,distrito,fecha_alta,estado,metadatos_json,source_file,load_date,update_date,loaded_by,is_active
C00432,Mayorista Ramos 503,mayorista,lima este,ventanilla,2024-06-16,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00433,Bodega Mamani 374,bodega,lima este,wanchaq,2019-04-12,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00434,Bodega Díaz 564,bodega,piura,castilla,2018-04-21,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00435,Bodega Paredes 710,bodega,trujillo,cercado,2018-10-11,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00436,Minimarket García 259,minimarket,lima centro,villa el salvador,2025-05-21,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00437,Bodega Sánchez 613,bodega,trujillo,la esperanza,2023-05-17,INACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00438,Mayorista Chávez 429,mayorista,lima norte,cayma,2024-02-05,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00439,Minimarket Díaz 550,minimarket,lima sur,ate,2024-08-29,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00440,Bodega Torres 171,bodega,lima norte,surco,2025-04-04,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00441,Bodega Mamani 991,bodega,trujillo,san juan,2021-09-20,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00442,Restaurante Castillo 765,restaurante/bar,cusco,miraflores,2023-10-26,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00443,Bodega Torres 401,bodega,cusco,comas,2023-03-12,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00444,Bodega Rojas 426,bodega,lima sur,los olivos,2018-12-18,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00445,Mayorista Rojas 352,mayorista,lima este,cayma,2023-02-09,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00446,Restaurante Sánchez 740,restaurante/bar,piura,ventanilla,2025-10-24,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00447,Restaurante Chávez 118,restaurante/bar,arequipa,surco,2018-04-03,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00448,Mayorista Chávez 250,mayorista,lima centro,cayma,2023-10-15,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00449,Bodega Sánchez 238,bodega,lima centro,surco,2022-07-18,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00450,Bodega Quispe 756,bodega,lima este,el porvenir,2024-11-20,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00451,Mayorista Chávez 220,mayorista,callao,villa el salvador,2020-04-22,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00452,Bodega Vargas 105,bodega,lima centro,ate,2024-01-09,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00453,Bodega Rojas 687,bodega,cusco,miraflores,2023-06-28,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00454,Restaurante Mamani 602,restaurante/bar,arequipa,castilla,,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00455,Bodega Paredes 690,bodega,callao,miraflores,2025-12-01,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00456,Bodega Huamán 321,bodega,lima este,cercado,2019-04-28,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00457,Bodega Huamán 524,bodega,trujillo,miraflores,2022-05-11,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00458,Bodega Huamán 499,bodega,cusco,surco,2025-02-16,INACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00459,Bodega Huamán 569,bodega,piura,cercado,2019-11-15,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00460,Bodega Sánchez 635,bodega,arequipa,cercado,2018-08-08,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00461,Bodega Mamani 987,bodega,cusco,el porvenir,2024-04-19,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00462,Minimarket Mamani 728,minimarket,piura,miraflores,2022-12-24,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00463,Minimarket Díaz 226,minimarket,lima norte,wanchaq,2021-04-11,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00464,Bodega Díaz 469,bodega,piura,san juan,2024-05-05,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00465,Restaurante Rojas 794,restaurante/bar,arequipa,villa el salvador,2024-02-03,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00466,Bodega Chávez 452,bodega,lima este,los olivos,2024-02-16,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00467,Bodega Díaz 254,bodega,lima norte,cayma,2021-05-04,INACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00468,Restaurante Flores 450,restaurante/bar,lima este,los olivos,2019-04-26,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00469,Bodega Torres 882,bodega,trujillo,cercado,2025-12-21,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00470,Restaurante Paredes 212,restaurante/bar,arequipa,miraflores,2018-09-01,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00471,Bodega Torres 721,bodega,callao,paucarpata,2021-04-13,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00472,Restaurante Ramos 835,restaurante/bar,lima centro,la esperanza,2019-01-26,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00473,Bodega Rojas 888,bodega,lima centro,cercado,2025-05-10,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00474,Restaurante Chávez 330,restaurante/bar,trujillo,miraflores,2020-10-10,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00475,Bodega Ramos 425,bodega,piura,villa el salvador,2022-03-17,INACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00476,Restaurante Flores 413,restaurante/bar,callao,la esperanza,2023-10-13,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00477,Bodega Sánchez 336,bodega,lima norte,paucarpata,2024-07-11,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00478,Bodega Chávez 996,bodega,arequipa,villa el salvador,2023-02-21,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00479,Restaurante García 992,restaurante/bar,lima este,cayma,2022-10-26,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00480,Bodega Torres 561,bodega,lima centro,castilla,2024-06-25,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00481,Minimarket Ramos 781,minimarket,lima norte,villa el salvador,2018-07-18,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00482,Minimarket Quispe 128,minimarket,piura,el porvenir,2019-10-10,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00483,Bodega Chávez 932,bodega,callao,la esperanza,2019-06-25,INACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00484,Minimarket Flores 671,minimarket,callao,surco,2022-01-16,INACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00485,Bodega Huamán 54,bodega,callao,villa el salvador,2022-06-12,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00486,Restaurante Ramos 94,restaurante/bar,lima sur,castilla,2025-11-22,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00487,Bodega Vargas 232,bodega,piura,los olivos,2023-10-29,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00488,Bodega Flores 881,bodega,lima centro,ate,2022-09-26,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00489,Restaurante Chávez 826,restaurante/bar,lima sur,la esperanza,2019-02-24,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00490,Restaurante Mamani 793,restaurante/bar,lima centro,miraflores,2019-06-30,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00491,Bodega Ramos 169,bodega,arequipa,surco,2022-12-08,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00492,Minimarket Mamani 631,minimarket,piura,san juan,2025-09-13,INACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00493,Bodega Huamán 771,bodega,trujillo,el porvenir,2019-05-20,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00494,Bodega Huamán 254,bodega,lima sur,miraflores,2021-02-08,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00495,Bodega Vargas 292,bodega,lima norte,surco,2025-09-29,INACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00496,Bodega García 531,bodega,cusco,el porvenir,2024-10-21,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00497,Bodega Quispe 803,bodega,piura,ate,2020-09-07,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00498,Bodega Vargas 73,bodega,lima norte,cercado,2023-12-04,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00499,Restaurante Paredes 583,restaurante/bar,arequipa,cercado,2022-09-20,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00500,Restaurante Díaz 75,restaurante/bar,lima sur,ate,2018-03-10,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00501,Minimarket Quispe 972,minimarket,cusco,los olivos,2022-06-19,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00502,Bodega Mamani 434,bodega,trujillo,wanchaq,2025-11-14,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00503,Bodega Huamán 285,bodega,callao,la esperanza,2018-12-09,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00504,Mayorista Díaz 160,mayorista,arequipa,surco,2024-01-07,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00505,Minimarket Ramos 698,minimarket,lima sur,el porvenir,2025-03-19,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00506,Bodega Paredes 245,bodega,lima este,el porvenir,2018-08-26,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00507,Restaurante Vargas 624,restaurante/bar,callao,surco,2018-08-14,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00508,Mayorista Flores 13,mayorista,lima centro,cercado,2025-12-09,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00509,Restaurante Torres 536,restaurante/bar,callao,cercado,2023-10-20,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00510,Minimarket Paredes 276,minimarket,lima norte,el porvenir,2019-04-29,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00511,Bodega Flores 270,bodega,lima sur,wanchaq,2025-12-27,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00512,Bodega Sánchez 880,bodega,lima centro,ventanilla,2024-05-10,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00513,Restaurante Vargas 691,restaurante/bar,lima sur,wanchaq,2026-02-08,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00514,Restaurante Paredes 884,restaurante/bar,lima este,cayma,2018-02-20,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
C00515,Bodega Huamán 184,bodega,cusco,los olivos,2018-05-25,ACTIVO,"{""nombre_archivo"": ""clientes_cleaned.csv"", ""numero_filas"": 820, ""fecha_carga"": ""2026-06-22 00:45:06""}",clientes_cleaned.csv,2026-06-22 00:45:06.135214,2026-06-22 00:45:06.136218,proceso_etl_python,1
